# PetList/Heartmate

#author("2017-04-07T17:39:59+00:00","","")
#include(Pet/PetMenu,notitle)
*ペット一覧表 （ハートメイト） [#h19b7b98]
#contents

&color(#0000ff){仕様変更があったため、育てた時期によっては1～2の差が出ることがあるので参考として下さい。&br;上限に達したかは転生の際のパラメーター上昇で判断するといいでしょう。};
パラメーターは、レイアウトの関係で英語表記としています。
パラメーターの表示順序はゲーム内の説明と同じです。
初期パラメーターのうち、&color(#a0a0a0){''灰色で表示''};されたものはかつて隠しステータスであり、数値が確定出来ませんでした。確定したもののみ黒で表示に戻してください。

**ハートメイト [#Haertmate]
-2011年の通年イベントキャラクター
-フシギなタマゴの力でココロが具現化したペット

***エミルの狩人ハート [#EmilHeart]
|CENTER:128|CENTER:100|CENTER:100|CENTER:60|CENTER:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/SatsukiFairyHeart.jpg,nolink,128x333);|なし|HP:350&br;ATK:40&br;M.ATK:45&br;DEF:30&br;M.DEF:35&br;S.HIT:28&br;L.HIT:30&br;M.HIT:35&br;S.AVOID:20&br;L.AVOID:10&br;M.RST:10&br;CRITICAL:25&br;&br;A.SPD:150&br;C.SPD:130&br;C.AVOID:4&br;RCV:120&br;M.RCV:1&br;S.RCV:0|&color(#000000){+500};&br;&color(#000000){+129};&br;&color(#000000){+196};&br;&color(#000000){+111};&br;&color(#000000){+54};&br;&color(#000000){+100};&br;&color(#000000){+70};&br;&color(#000000){+50};&br;&color(#000000){+84};&br;&color(#000000){+45};&br;&color(#000000){+28};&br;&color(#000000){+63};&br;&br;&color(#000000){+200};&br;&color(#000000){+200};&br;&color(#a0a0a0){+0};&br;&color(#000000){+120};&br;&color(#000000){+12};&br;&color(#000000){+100};|【説明】&br;ハートメイトの一種&br;サツキの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/Satsuki]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：叩き&br;MP：90&br;SP：90&br;DEF(%)：20&br;MDEF(%)：28&br;&br;【使用スキル】&br;応援&br;アヴォイドバースト&br;ファイアボール&br;アイスアロー&br;エナジークロウ&br;ルミナリィノヴァ&br;&br;【入手法】&br;ECOくじ「雨月の妖精物語」&br;&br;【備考】&br;「[[ サツキ用フェアリーハート（ローズ）>http://econline.gungho.jp/econetstore/2012/UgetsuNoYouseiMonogatari/#2]]」で服装が変わる。|

***ミナヅキのエレガントハート [#MinadukiElegantHeart]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/minaduki_elegant%20heart.jpg,nolink,128x472);|なし|HP:350&br;ATK:40&br;M.ATK:45&br;DEF:30&br;M.DEF:35&br;S.HIT:28&br;L.HIT:30&br;M.HIT:35&br;S.AVOID:20&br;L.AVOID:10&br;M.RST:10&br;CRITICAL:25&br;&br;A.SPD:150&br;C.SPD:130&br;C.AVOID:4&br;RCV:120&br;M.RCV:1&br;S.RCV:0|&color(#000000){+540};&br;&color(#000001){+196};&br;&color(#000002){+129};&br;&color(#000003){+111};&br;&color(#000004){+54};&br;&color(#000005){+129};&br;&color(#000006){+48};&br;&color(#000007){+39};&br;&color(#000008){+84};&br;&color(#000009){+45};&br;&color(#000010){+28};&br;&color(#000011){+63};&br;&br;&color(#000012){+200};&br;&color(#000013){+200};&br;&color(#000014){+16};&br;&color(#000015){+120};&br;&color(#000016){+12};&br;&color(#000017){+100};|【説明】&br;ハートメイトの一種&br;ミナヅキの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/Minaduki]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：突き&br;MP90&br;SP90&br;DEF(%)20&br;MDEF(%)28&br;&br;【使用スキル】&br;ヒーリング&br;ライフテイク&br;応援&br;クリティカルアシスト&br;ディフェンスバースト&br;リヴァイブ&br;&br;【入手法】&br;ECOくじ「水月の待ち人」&br;&br;【備考】&br;「[[ ミナヅキ用エレガントハート（白）>http://econline.gungho.jp/econetstore/2012/SuigetsuNoMachibito/#2]]」で服装が変わる。&br;COLOR(red){同一種類の守護魔と守護魔ハートメイトの能力値・成長値は同じ（公式Twitterログ参照）という理由により、現在成長値が異なっている不具合が発生しています}|

***フミツキのぷりてぃハート [#FumitsukiPrettyHeart]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/FumitsukiPrettyHeart.jpg,nolink,128x443);|なし|HP:350&br;ATK:40&br;M.ATK:45&br;DEF:30&br;M.DEF:35&br;S.HIT:28&br;L.HIT:30&br;M.HIT:35&br;S.AVOID:20&br;L.AVOID:10&br;M.RST:10&br;CRITICAL:25&br;&br;A.SPD:150&br;C.SPD:130&br;C.AVOID:4&br;RCV:120&br;M.RCV:1&br;S.RCV:0|&color(#000000){+500};&br;&color(#000000){+129};&br;&color(#000000){+196};&br;&color(#000000){+111};&br;&color(#000000){+54};&br;&color(#000000){+100};&br;&color(#000000){+70};&br;&color(#000000){+50};&br;&color(#000000){+84};&br;&color(#000000){+45};&br;&color(#000000){+28};&br;&color(#000000){+63};&br;&br;&color(#000000){+200};&br;&color(#000000){+200};&br;&color(#000000){+16};&br;&color(#000000){+120};&br;&color(#000000){+12};&br;&color(#000000){+100};|【説明】&br;ハートメイトの一種&br;フミツキの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/Fumitsuki]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：叩き&br;MP90&br;SP90&br;DEF(%)20&br;MDEF(%)28&br;&br;【使用スキル】&br;応援&br;スタンブロウ&br;せ～の！&br;くらえ！必殺！&br;エナジーバリア&br;アイスアロー&br;&br;【入手法】&br;ECOくじ「涼月の姫君」&br;&br;【備考】&br;「[[ フミツキ用ぷりてぃハート（触手解放）>http://econline.gungho.jp/econetstore/2012/RyougetsuNoHimegimi/#2]]」で服装が変わる。|

***ハヅキのサイバーハート [#HadukiCyberHeart]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/HadukiCyberHeart00.jpg,nolink,128x408);|なし|HP:350&br;ATK:40&br;M.ATK:45&br;DEF:30&br;M.DEF:35&br;S.HIT:28&br;L.HIT:30&br;M.HIT:35&br;S.AVOID:20&br;L.AVOID:10&br;M.RST:10&br;CRITICAL:25&br;&br;&color(#000001){A.SPD:150};&br;&color(#000001){C.SPD:130};&br;C.AVOID:4&br;RCV:120&br;M.RCV:1&br;S.RCV:0|&color(#000006){+900};&br;&color(#000007){+196};&br;&color(#000000){+129};&br;&color(#000009){+111};&br;&color(#000000){+54};&br;&color(#000001){+48};&br;&color(#000002){+129};&br;&color(#000000){+39};&br;&color(#000004){+84};&br;&color(#000005){+45};&br;&color(#000006){+28};&br;&color(#000007){+63};&br;&br;&color(#000001){+200};&br;&color(#000001){+200};&br;&color(#000001){+15};&br;&color(#000001){+120};&br;&color(#a0a0a2){+};&br;&color(#a0a0a3){+0};|【説明】&br;ハートメイトの一種&br;ハヅキの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/Haduki]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：突き&br;MP90&br;SP90&br;DEF(%)20&br;MDEF(%)28&br;&br;【使用スキル】&br;クロスクレスト&br;バーストショット&br;デフラグ&br;アサルト&br;エナジーバリア&br;&br;【入手法】&br;ECOくじ「清月の電脳幻想」&br;&br;【備考】&br;「[[ ハヅキ用サイバーハート（スーツ）>http://econline.gungho.jp/econetstore/2012/SeigetsuNoDennouGensou//#2]]」で服装が変わる。|

***キクヅキの守護魔ハート [#KikudukiShugomaHeart]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/KikudukiShugomaHeart.jpg,nolink,128x222);|なし|HP:350&br;ATK:40&br;M.ATK:45&br;DEF:30&br;M.DEF:35&br;S.HIT:28&br;L.HIT:30&br;M.HIT:35&br;S.AVOID:20&br;L.AVOID:10&br;M.RST:10&br;CRITICAL:25&br;&br;A.SPD:150&br;C.SPD:130&br;C.AVOID:4&br;RCV:120&br;M.RCV:1&br;S.RCV:0|&color(#000000){+990};&br;&color(#000001){+129};&br;&color(#000002){+196};&br;&color(#000003){+111};&br;&color(#000004){+54};&br;&color(#000005){+100};&br;&color(#000006){+70};&br;&color(#000007){+50};&br;&color(#000008){+84};&br;&color(#000009){+45};&br;&color(#000010){+28};&br;&color(#000011){+63};&br;&br;&color(#000012){+200};&br;&color(#000013){+200};&br;&color(#000014){+16};&br;&color(#000015){+120};&br;&color(#000016){+12};&br;&color(#000017){+100};|【説明】&br;ハートメイトの一種&br;キクヅキの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/Kikuduki]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：叩き&br;MP90&br;SP90&br;DEF(%)20&br;MDEF(%)28&br;&br;【使用スキル】&br;応援&br;バックラッシュ&br;ウィップラッシュ&br;ヒーリング&br;サンダーボルト&br;&br;【入手法】&br;ECOくじ「詠月の郷愁」&br;&br;【備考】&br;「[[ ナガツキの守護神ハート>http://econline.gungho.jp/econetstore/2012/EigetsuNoKyousyu/#3]]」で入れ変わる。|

***ナガツキの守護神ハート [#NagatsukiShugoshinHeart]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/NagatsukiShugoshinHeart.jpg,nolink,128x221);|なし|HP:1000&br;ATK:100&br;M.ATK:70&br;DEF:100&br;M.DEF:130&br;S.HIT:67&br;L.HIT:71&br;M.HIT:71&br;S.AVOID:71&br;L.AVOID:50&br;M.RST:55&br;CRITICAL:20&br;&br;A.SPD:150&br;C.SPD:200&br;C.AVOID:10&br;RCV:120&br;M.RCV:15&br;S.RCV:0|&color(#000001){+670};&br;&color(#000002){+84};&br;&color(#000003){+120};&br;&color(#000004){+70};&br;&color(#000005){+44};&br;&color(#000006){+64};&br;&color(#000007){+50};&br;&color(#000008){+42};&br;&color(#000009){+52};&br;&color(#000010){+27};&br;&color(#000011){+19};&br;&color(#000012){+44};&br;&br;&color(#000013){+0};&br;&color(#000014){+0};&br;&color(#000015){+10};&br;&color(#000016){+120};&br;&color(#000017){+6};&br;&color(#000018){+0};|【説明】&br;ハートメイトの一種&br;ナガツキの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/Nagatsuki]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：叩き&br;MP100&br;SP100&br;DEF(%)25&br;MDEF(%)28&br;&br;【使用スキル】&br;応援&br;クリティカル&br;ヒーリング&br;ノクシャスブラスト&br;滅！&br;アークスラッシュ&br;サンダーボルト&br;&br;【入手法】&br;魔法のスタイリストからもらった「晩秋紅葉」使用後&br;キクヅキの守護魔ハートのアイテム詳細ウィンドウの「change」ボタンで入れ替わる。&br;&br;【備考】&br;キクヅキの守護魔ハートのステータス値の半分が補正になり、&br;ナガツキの守護神ハートの状態では育成によるステータス上昇はない。&br;|

***カミアのエクソシストハート [#KamiaExorcistHeart]
|CENTER:228|CENTER:100|RIGHT:100|RIGHT:60|LEFT:270|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/Kamia%20Exorcist%20Heart.jpg,nolink,227x182);|なし|HP:350&br;ATK:40&br;M.ATK:45&br;DEF:30&br;M.DEF:35&br;S.HIT:28&br;L.HIT:30&br;M.HIT:35&br;S.AVOID:20&br;L.AVOID:10&br;M.RST:10&br;CRITICAL:25&br;&br;A.SPD:150&br;C.SPD:130&br;C.AVOID:4&br;RCV:120&br;M.RCV:1&br;S.RCV:0|&color(#a0a0a0){+1100};&br;&color(#a0a0a0){+129};&br;&color(#a0a0a0){+196};&br;&color(#a0a0a0){+111};&br;&color(#a0a0a0){+54};&br;&color(#a0a0a0){+100};&br;&color(#a0a0a0){+70};&br;&color(#a0a0a0){+50};&br;&color(#a0a0a0){+84};&br;&color(#a0a0a0){+45};&br;&color(#a0a0a0){+28};&br;&color(#a0a0a0){+63};&br;&br;&color(#a0a0a0){+200};&br;&color(#a0a0a0){+200};&br;&color(#a0a0a0){+0};&br;&color(#a0a0a0){+120};&br;&color(#a0a0a0){+0};&br;&color(#a0a0a0){+0};|【説明】&br;ハートメイトの一種&br;カミアの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/KamiaKanna]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：叩き&br;MP90&br;SP90&br;DEF(%)20&br;MDEF(%)28&br;&br;【使用スキル】&br;ホーリーライト&br;ブラックウィドウ&br;グラヴィティフォール&br;ソリッドオーラ&br;ヒーリング&br;ライフテイク&br;リザレクション&br;応援&br;&br;【入手法】&br;ECOくじ「鏡祭月の双子」&br;&br;【備考】&br;「[[カンナのエクソシストハート>http://econline.gungho.jp/econetstore/2012/KyousaigetuNoFutago/#detail03]]」で入れ変わる。|

***カンナのエクソシストハート [#KannaExorcistHeart]
|CENTER:228|CENTER:100|RIGHT:100|RIGHT:60|LEFT:270|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/Kanna%20Exorcist%20Heart.jpg,nolink,211x187);|なし|HP:350&br;ATK:40&br;M.ATK:45&br;DEF:30&br;M.DEF:35&br;S.HIT:28&br;L.HIT:30&br;M.HIT:35&br;S.AVOID:20&br;L.AVOID:10&br;M.RST:10&br;CRITICAL:25&br;&br;A.SPD:150&br;C.SPD:130&br;C.AVOID:4&br;RCV:120&br;M.RCV:1&br;S.RCV:0|&color(#a0a0a0){+725};&br;&color(#a0a0a0){+84};&br;&color(#a0a0a0){+120};&br;&color(#a0a0a0){+70};&br;&color(#a0a0a0){+44};&br;&color(#a0a0a0){+64};&br;&color(#a0a0a0){+50};&br;&color(#a0a0a0){+42};&br;&color(#a0a0a0){+52};&br;&color(#a0a0a0){+27};&br;&color(#a0a0a0){+19};&br;&color(#a0a0a0){+44};&br;&br;&color(#a0a0a0){+175};&br;&color(#a0a0a0){+165};&br;&color(#a0a0a0){+0};&br;&color(#a0a0a0){+120};&br;&color(#a0a0a0){+0};&br;&color(#a0a0a0){+0};|【説明】&br;ハートメイトの一種&br;カンナの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/KamiaKanna]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：叩き&br;MP90&br;SP90&br;DEF(%)20&br;MDEF(%)28&br;&br;【使用スキル】&br;ホーリーライト&br;ブラックウィドウ&br;グラヴィティフォール&br;ソリッドオーラ&br;ヒーリング&br;ライフテイク&br;リザレクション&br;応援&br;&br;【入手法】&br;魔法のスタイリストからもらった「双天輪廻」使用後&br;カミアのエクソシストハートのアイテム詳細ウィンドウの「change」ボタンで入れ替わる。&br;&br;【備考】&br;カミアのエクソシストハートのステータス値の半分が補正になり、&br;カンナのエクソシストハートの状態では育成によるステータス上昇はない。&br;|

***シモツキのフェイブルハート [#ShimotsukiFableHeart]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/simotuki.png,nolink,128x374);|なし|HP:350&br;ATK:40&br;M.ATK:45&br;DEF:30&br;M.DEF:35&br;S.HIT:28&br;L.HIT:30&br;M.HIT:35&br;S.AVOID:20&br;L.AVOID:10&br;M.RST:10&br;CRITICAL:25&br;&br;A.SPD:150&br;C.SPD:130&br;C.AVOID:4&br;RCV:120&br;M.RCV:0&br;S.RCV:0|&color(#000006){+900};&br;&color(#000007){+196};&br;&color(#000008){+129};&br;&color(#000009){+111};&br;&color(#000000){+54};&br;&color(#000001){+129};&br;&color(#000002){+70};&br;&color(#000003){+39};&br;&color(#000004){+84};&br;&color(#000005){+45};&br;&color(#000006){+28};&br;&color(#000007){+63};&br;&br;&color(#000006){+200};&br;&color(#000006){+200};&br;&color(#000000){+16};&br;&color(#000001){+120};&br;&color(#000000){+12};&br;&color(#000003){+};|【説明】&br;ハートメイトの一種&br;シモツキの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/Shimotsuki]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：叩き&br;MP90&br;SP90&br;DEF(%)20&br;MDEF(%)28&br;&br;【使用スキル】&br;連続投げ&br;せ～の！&br;ダストエクスプロージョン&br;マジックポイズン&br;ヒーリング&br;応援&br;&br;【入手法】&br;ECOくじ「天正月の赤頭巾」&br;&br;【備考】&br;「[[ シモツキ用フェイブルハート（白）>http://econline.gungho.jp/econetstore/2012/TensyougetuNoAkazukin/#detail03]]」で色が変わる。|

***ロウゲツのフェンサーハート [#RougetsuFencerHeart]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/rougetsufencerhart.jpg,nolink,128x388);|なし|HP:400&br;ATK:40&br;M.ATK:45&br;DEF:30&br;M.DEF:35&br;S.HIT:28&br;L.HIT:35&br;M.HIT:35&br;S.AVOID:20&br;L.AVOID:10&br;M.RST:10&br;CRITICAL:25&br;&br;&color(#000001){A.SPD:150};&br;&color(#000001){C.SPD:130};&br;C.AVOID:5&br;RCV:120&br;M.RCV:1&br;S.RCV:0|&color(#000001){+1250};&br;&color(#000001){+200};&br;&color(#000001){+135};&br;&color(#000001){+145};&br;&color(#000001){+70};&br;&color(#000001){+135};&br;&color(#000001){+70};&br;&color(#000001){+180};&br;&color(#000001){+180};&br;&color(#000001){+60};&br;&color(#000001){+28};&br;&color(#000001){+65};&br;&br;&color(#000001){+200};&br;&color(#000001){+200};&br;&color(#000001){+35};&br;&color(#000001){+120};&br;&color(#000001){+12};&br;&color(#a0a0a3){+0};|【説明】&br;ハートメイトの一種&br;ロウゲツの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/Rougetsu]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：突き&br;MP90&br;SP90&br;DEF(%)25&br;MDEF(%)30&br;&br;【使用スキル】&br;ライフテイク&br;ブラックウィドウ&br;グラヴィティフォール&br;応援&br;一閃&br;旋風剣&br;&br;【入手法】&br;ECOくじ「臘月の守り手」&br;&br;【備考】&br;「[[ ロウゲツ用破壊魔ハート>http://econline.gungho.jp/econetstore/2012/RougetuNoMamorite/#detail03]]」で服装が変わる。|

***カナデのメモリーハート [#Kanade_Memory_Heart]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/KanadeMemory2.jpg,nolink,128x345);|なし|HP:380&br;ATK:40&br;M.ATK:50&br;DEF:30&br;M.DEF:35&br;S.HIT:28&br;L.HIT:30&br;M.HIT:50&br;S.AVOID:20&br;L.AVOID:20&br;M.RST:20&br;CRITICAL:25&br;&br;A.SPD:150&br;C.SPD:130&br;C.AVOID:5&br;RCV:120&br;M.RCV:1&br;S.RCV:0|+1000&br;+200&br;+200&br;+120&br;+100&br;+130&br;+70&br;+100&br;+84&br;+45&br;+35&br;+63&br;&br;+200&br;+200&br;+16&br;+120&br;+12&br;+100|【説明】&br;ハートメイトの一種&br;カナデの心の力が&br;具現化したもの&br;[[台詞>PetSpeech/Kanade]]&br;&br;【ユニオン時】&br;系統：守護魔ハート系　攻撃タイプ：叩き&br;MP90&br;SP90&br;DEF(%)20&br;MDEF(%)30&br;&br;【使用スキル】&br;リヴァイブ&br;セイクリッドエンブレイス&br;エリアヒール&br;ララバイ&br;ラウドソング&br;応援&br;&br;【入手法】CD：8th Anniversary Song CD ｢INFINITY ～ あの日を越えて ～｣&br;&br;|

**その他ハート [#k2d9c624]
***ネコマタハート（フリル）[#FrillHeart1]
|CENTER:128|CENTER:100|RIGHT:100|RIGHT:60|LEFT:370|c
|&ref(http://eco.acronia.net/img/gamedb_wiki/PetList/Heartmate/frillheart.png,nolink,128x196);|なし|HP:320&br;ATK:20&br;M.ATK:40&br;DEF:15&br;M.DEF:10&br;S.HIT:40&br;L.HIT:20&br;M.HIT:100&br;S.AVOID:60&br;L.AVOID:20&br;M.RST:120&br;CRITICAL:45&br;&br;&color(#a0a0a0){A.SPD:200};&br;&color(#a0a0a1){C.SPD:200};&br;&color(#a0a0a2){C.AVOID:-};&br;&color(#a0a0a3){RCV:140};&br;&color(#a0a0a4){M.RCV:-};&br;&color(#a0a0a5){S.RCV:-};|&color(#000000){+1900};&br;&color(#000000){+50};&br;&color(#000000){+110};&br;&color(#000000){+155};&br;&color(#000000){+125};&br;&color(#000000){+105};&br;&color(#000000){+60};&br;&color(#000000){+300};&br;&color(#000000){+180};&br;&color(#000000){+60};&br;&color(#000000){+360};&br;&color(#000000){+70};&br;&br;&color(#000000){+200};&br;&color(#a0a0a1){+200};&br;&color(#000000){+60};&br;&color(#000000){+100};&br;&color(#000000){+12};&br;&color(#000000){+100};|【説明】&br;ハートメイトの一種&br;ネコマタ（フリル）の心の力が具現化したもの&br;&br;ブリーダーのスキル「信頼の証」に専用のポーズ&br;（踊る、謡う、決めポーズ！）がある。&br;[[台詞>PetSpeech/FrillHeart1]]&br;&br;【ユニオン時】&br;系統：ハートメイト系　攻撃タイプ：叩き&br;MP80&br;SP80&br;DEF(%)20&br;MDEF(%)20&br;&br;【使用スキル】&br;ポケポケ&br;エリアヒール&br;リザレクション&br;モータルフィアー&br;エンジェルリング&br;ソウルブレイク&br;&br;【入手法】&br;ECOくじ「ECO×h.NAOTO」&br;&br;【備考】&br;ハートメイトなので、ユニオン時にネコマタ用装備は使用不可&br;通常のハートメイトと違い、メタモルフォーゼを使用しても武器に関わらず固有モーションになる&br;マタタビは使用できない|


***ちなつの追跡ハート [#e1c3582d]
-ハートメイトではなく人系ペット、[[ちなつの追跡ハート>PetList/Normal#ChinatsuNoTsuisekiHeart]]を参照

*コメント（Wikiの編集が苦手な方はこちらに） [#comment]
COLOR(red){コメント欄はゲーム内容を質問する場ではありません。}質問等は[[''こちら''>Tutorial#rdccae80]]にどうぞ。
&color(#0000ff){ステータスを報告する場合は、ペットの種類（転生している場合は転生回数）、ステータス名、ステータス値を記入して下さい。};
#pcomment
